,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,id
1237,0.471,0.533,4,-14.226,1,0.0387,0.37,0.0,0.953,0.675,179.97,155533,4,7,7IcJWRpvZXU0YOGEOphlfN
1238,0.645,0.679,0,-9.885,1,0.0416,0.232,2.33e-06,0.0956,0.486,94.027,244400,4,1,6drXLLjpSAp7pJtPILznW8
1239,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,261640,4,5,4JehYebiI9JE8sR8MisGVb
1240,0.53,0.286,9,-10.318,1,0.0351,0.626,0.0,0.0597,0.674,127.541,181733,4,0,5EGL2hAczX2WvJ4WB0WJVB
1241,0.465,0.276,2,-13.184,1,0.0242,0.809,0.000272,0.214,0.233,82.613,161733,4,2,51jyAgrsTNvOyZPW949qZR
1242,0.723,0.84,1,-3.523,0,0.0608,0.0619,0.0,0.0945,0.827,94.332,239267,4,5,0WgLpgUdThEpA5L5K0SKq7
1243,0.726,0.449,0,-9.206,1,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,241333,4,9,5tzbM8m70V977Ezpfk8IPS
1244,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,193200,4,3,0HEmnAUT8PHznIAAmVXqFJ
1245,0.716,0.443,5,-15.44,1,0.0376,0.115,6.89e-06,0.234,0.965,124.691,178867,4,0,1rj8iQGGAkD2SCh5zc9Df1
1246,0.657,0.47,6,-12.555,0,0.0617,0.24,2.58e-06,0.261,0.549,149.67,210067,5,8,54KOZ6Ivk9Aj599agfNTcf
1247,0.378,0.617,5,-6.15,0,0.106,0.835,1.9e-06,0.149,0.324,130.65,171973,4,8,3Vropzr1tjjl5gy1McuEVI
1248,0.54,0.264,11,-10.011,1,0.0276,0.485,0.000615,0.145,0.599,127.997,203000,4,0,63GGXG43RzSfJooi47k0ky
1249,0.574,0.861,2,-2.632,0,0.0316,0.69,0.0,0.366,0.667,98.074,180507,4,5,2gVFTVQpnwVDRaCFyrRR6C
1250,0.256,0.464,5,-10.959,1,0.0382,0.433,0.0,0.121,0.355,205.362,209293,3,11,0gLQ6jhJsyYfl7PrD1RZ7X
1251,0.538,0.625,8,-7.722,1,0.045,0.708,0.000126,0.128,0.718,92.422,154707,4,0,3ngYXFSYtF5mHguNCA3JZ0
1252,0.56,0.615,0,-10.583,1,0.204,0.45,0.0,0.155,0.645,122.352,197573,4,4,40wZA98oWWsxtfgDlnIvOj
1253,0.819,0.299,5,-11.964,0,0.122,0.153,0.0,0.3,0.515,121.913,227907,4,8,5L0KDoZklMgs9GPoonneEl
1254,0.697,0.553,9,-6.911,1,0.0324,0.563,0.0,0.212,0.682,105.181,182320,4,0,6wAxiqfZzbxPUuvVan1ZuU
1255,0.614,0.235,0,-11.8,1,0.0537,0.813,5.68e-06,0.161,0.413,75.178,257533,4,2,5zCJvrT3C7cIfHsR5iG95l
1256,0.615,0.71,7,-11.635,1,0.102,0.185,1.18e-06,0.277,0.702,124.116,931933,4,9,4Ox503Rw73Ndcpw8P1nG1W
1257,0.567,0.279,10,-11.763,1,0.0377,0.693,0.289,0.096,0.764,87.581,146093,4,0,70gZnClysSHCBwI0H4qr5O
1258,0.391,0.503,6,-11.629,1,0.0337,0.47,2.76e-05,0.0667,0.463,136.963,212067,4,2,5QMzJ1D9r2hxp0LGWPUtVv
1259,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,204707,4,3,1Jwc3ODLQxtbnS8M9TflSP
1260,0.753,0.457,1,-11.839,1,0.0746,0.23,3.21e-05,0.116,0.608,169.21,229107,4,1,3MMgcPP6temZXIgMhQlyDU
1261,0.615,0.3,9,-16.973,1,0.127,0.53,0.000954,0.0864,0.566,128.061,242733,4,2,5kMqaxZtS8G34laCJBaoRA
1262,0.68,0.54,2,-9.831,1,0.0275,0.624,0.000908,0.116,0.718,94.548,206213,4,0,7KFE0obW22DJZ8XW9K38hH
1263,0.632,0.789,11,-6.61,0,0.0557,0.00043,0.00144,0.356,0.35,98.986,274213,4,5,15pu8u4n3q4BKl4tF20c5v
1264,0.754,0.312,10,-13.84,1,0.0359,0.803,0.00813,0.123,0.863,117.736,144200,4,0,3fVT0LT1pnNn50loXONNLe
1265,0.793,0.5,7,-9.524,1,0.0341,0.754,0.0,0.265,0.942,120.202,121267,4,0,4QVQuE0X4a8cqXTuT0Qjzc
1266,0.327,0.283,4,-9.855,1,0.0313,0.246,3.93e-06,0.172,0.202,96.153,246533,4,9,40JVyQzjWxUzymi6pcjdWn
1267,0.273,0.537,2,-9.612,1,0.0306,0.0241,0.0,0.0922,0.232,81.814,287320,4,9,5t5rCnsgRBtcKqTB7SbD1Q
1268,0.738,0.657,1,-7.191,1,0.0353,0.0764,0.0012,0.325,0.691,121.028,199413,4,1,58don6yV8C6KtghnRaCVLQ
1269,0.611,0.35,5,-14.48,1,0.0356,0.499,7.84e-06,0.0844,0.36,76.064,200579,4,2,3LcYYV9ozePfgYYmXv0P3r
1270,0.596,0.686,1,-8.467,1,0.0405,0.186,0.0,0.0946,0.801,127.911,180107,4,1,6gXNzavjsT2Re2eVqiIdou
1271,0.66,0.707,6,-5.758,1,0.208,0.397,0.0,0.211,0.761,89.279,268800,4,4,7lVNTXkI3cHFvcXiI8damb
1272,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,172867,4,3,6Ac4NVYYl2U73QiTt11ZKd
1273,0.79,0.813,5,-10.553,1,0.0969,0.138,3.16e-05,0.34,0.654,106.943,184933,4,3,3E9goOoljmDVmLdPcGzWuf
1274,0.677,0.525,4,-6.429,1,0.0344,0.126,0.0,0.296,0.664,130.218,255093,4,1,2OeSwSbwlmn9u8SsutfxPO
1275,0.581,0.265,2,-22.263,1,0.0454,0.482,0.00697,0.182,0.95,94.272,146030,4,0,7eCHZeIm2SxGEJkGEggstN
1276,0.753,0.745,11,-5.698,0,0.0312,0.0392,0.00321,0.0664,0.692,97.919,298933,4,5,6gEioWsXbaNY025YFTYaBE
1277,0.471,0.59,10,-9.079,1,0.0431,0.466,0.00533,0.112,0.181,162.422,266933,4,9,13YoNGddbSxkk5u0TEJePn
1278,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951,237947,4,3,38iU2jg98IZZEIJPrP7aWD
1279,0.689,0.723,7,-7.815,1,0.0905,0.925,0.134,0.113,0.964,122.623,113413,4,0,3h5g8M5cWCPniE29PHhv7M
1280,0.181,0.481,3,-8.653,1,0.0317,0.959,0.00382,0.197,0.237,96.279,168867,4,2,2iDcBoSJ9yGrk7sVYNqL1D
1281,0.588,0.273,9,-16.278,1,0.0375,0.933,0.00369,0.136,0.163,102.96,227000,4,2,1U04tEqBgmBCZVil3gJ6S7
1282,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,272000,4,8,1GcVa4jFySlun4jLSuMhiq
1283,0.744,0.851,10,-10.108,0,0.049,0.0267,0.00738,0.0989,0.626,105.882,293600,4,5,63PIgPkDf3rswlU4ZWCYAM
1284,0.821,0.762,6,-8.008,0,0.0796,0.0702,3.25e-06,0.153,0.438,127.985,308200,4,5,0eaeHQWVmAqhpdP3pzHM5z
1285,0.442,0.394,7,-12.086,1,0.0351,0.851,0.0,0.334,0.777,77.387,166133,4,2,4cEFZ2b9kSLXubFmhJpZnF
1286,0.522,0.327,9,-12.04,1,0.0307,0.87,0.0,0.233,0.521,105.087,146667,4,2,59sN2XKuaRfT98xMvhSctl
1287,0.734,0.202,11,-10.394,1,0.0299,0.69,3.24e-05,0.0996,0.506,95.158,238000,4,2,31Q84a7UanVaTSrnFsFypj
1288,0.76,0.613,10,-9.035,1,0.0517,0.181,0.0,0.0957,0.944,117.007,168013,4,3,7jVNFF0E9Zm04J8ezjLuNq
1289,0.691,0.598,7,-9.699,1,0.043,0.625,0.0174,0.0709,0.842,167.797,263813,4,10,00U0pedRUMEzREpyRqbVT6
1290,0.77,0.84,4,-5.13,0,0.0786,0.00333,3.42e-06,0.465,0.688,97.592,221227,4,5,1k43k4rOthL1DVJoL3tBGS
1291,0.639,0.573,9,-10.443,1,0.0326,0.107,4.89e-06,0.224,0.956,91.382,112733,4,0,47I1eN5U4HCsP6MhIaIojM
1292,0.779,0.742,5,-8.534,1,0.0368,0.0463,5.56e-05,0.157,0.286,100.2,277480,4,9,5ZpDiWqCG93McsnuHu9uCR
1293,0.867,0.855,11,-6.65,0,0.0433,0.183,0.000501,0.332,0.87,122.545,251533,4,5,1LXXuQ02OuquA8COA3Wyp7
1294,0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,280000,4,10,0QeI79sp1vS8L3JgpEO7mD
1295,0.556,0.9,0,-6.11,1,0.097,0.123,0.0,0.571,0.804,126.686,266933,4,7,51vynPEvlsFKvVS5Jrra1G
1296,0.612,0.471,7,-11.091,0,0.0259,0.207,0.000101,0.22,0.486,92.077,291627,4,8,5lQyKTM5MZsrObdRbIjJv4
1297,0.235,0.332,9,-8.439,1,0.0346,0.936,2.82e-05,0.0964,0.14,77.703,220107,4,2,3IuoClPicy8f9frzOBRaoQ
1298,0.647,0.653,4,-10.301,1,0.126,0.771,0.0,0.155,0.602,121.508,156867,4,0,6QyhpZJvcIPqx1v0UAk3NM
1299,0.571,0.901,3,-9.152,1,0.0568,0.0457,0.205,0.0753,0.645,137.317,221747,4,1,1gqTXnc7WXBI9AwcCiqcJ1
1300,0.541,0.305,5,-14.475,1,0.0385,0.826,2.29e-06,0.148,0.515,146.596,206333,4,2,3QCATKyR7mzqvQB750qNxs
1301,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,244920,4,3,714hERk9U1W8FMYkoC83CO
1302,0.741,0.308,10,-13.904,0,0.0321,0.771,1.55e-06,0.102,0.615,114.572,155627,4,8,01HbHUfUew3WFDn2cS2UTw
1303,0.55,0.587,2,-6.279,1,0.0329,0.354,0.0,0.128,0.466,165.975,284760,4,9,46n2EGFnPC3tzWCN1Aqe26
1304,0.746,0.443,1,-7.693,0,0.0771,0.282,0.0,0.14,0.272,119.311,274227,4,8,3w8Mw9GHYepoTWOSdiyosj
1305,0.878,0.417,7,-6.799,1,0.361,0.0444,0.0,0.0833,0.904,77.49,325573,4,4,4FTOpNYcGxnQdGNWSxIcio
1306,0.438,0.223,0,-11.201,1,0.0267,0.836,2.67e-06,0.133,0.5,100.414,139200,3,11,67mBHBW40r6BkubGxKgSpY
1307,0.576,0.526,6,-8.524,1,0.0325,0.323,2.01e-06,0.0548,0.147,122.06,213667,4,9,1kMOJBmpfWD9fir6st9uqS
1308,0.38,0.228,7,-14.373,1,0.0261,0.602,0.0,0.154,0.181,77.177,248133,4,2,3EFgVWb1TAYP3CF17BB4fU
1309,0.857,0.867,6,-4.952,0,0.0635,0.0271,0.0,0.128,0.918,104.382,253133,4,5,3kG2YgxjYnnPBlo7H08Xt3
1310,0.601,0.375,2,-10.99,0,0.0464,0.565,0.000865,0.109,0.302,148.232,187000,3,11,4TI306LIWdII9L3OitUeJY
1311,0.628,0.669,2,-14.636,0,0.0932,0.0901,0.898,0.237,0.5,96.152,284293,4,6,2l0Z9fY1E8Bep8opmhmDhq
1312,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,197147,4,1,1hQFF33xi8ruavZNyovtUN
1313,0.475,0.556,6,-8.388,0,0.0321,0.312,0.0,0.216,0.917,200.033,279587,4,10,2JurHS80N98Yt3CdIBYz9M
1314,0.534,0.624,4,-9.589,1,0.0462,0.00797,0.0,0.128,0.687,121.402,163693,4,1,5SUlhldQJtOhUr2GzH5RI7
1315,0.636,0.354,10,-11.964,1,0.0283,0.215,0.000662,0.0961,0.112,126.433,256000,4,9,4iqnWPNCt4hhZ96KhjlJKq
1316,0.512,0.415,7,-7.642,1,0.0608,0.872,0.0,0.184,0.714,147.2,188360,4,0,05XkMS2YVNfPNXepMScPRJ
1317,0.635,0.654,2,-11.029,1,0.0586,0.681,0.0,0.107,0.956,139.414,195560,4,0,4o36OjTixw5gsMvwgbdIzv
1318,0.383,0.275,5,-14.572,1,0.0277,0.884,0.941,0.146,0.12,95.783,181667,4,6,37UxQONhYhMJ2F9SX9fhHW
1319,0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823,199453,4,3,1KsI8NEeAna8ZIdojI3FiT
1320,0.623,0.421,10,-16.181,1,0.0535,0.327,4.99e-05,0.0508,0.433,96.138,1008533,4,9,4EWH8tOFnAOCP15useWsrm
1321,0.678,0.787,9,-9.045,1,0.0582,0.453,0.00271,0.199,0.808,102.513,170107,4,3,26VrotMHCu4m9I1rbHB1GN
1322,0.695,0.579,0,-5.066,1,0.0325,0.000479,0.0,0.0556,0.726,88.957,218187,4,1,1cjBan0t4eBk2Y5j17hdyf
1323,0.67,0.616,10,-6.123,1,0.225,0.573,0.0,0.0535,0.523,120.129,270880,4,4,06ZDLodo1UDVavc3MXREZ3
1324,0.661,0.554,7,-12.241,0,0.0291,0.36,0.782,0.261,0.906,106.894,157773,4,6,2P6Buc8kWRgShx7aHIadqu
1325,0.707,0.854,7,-8.231,0,0.0286,0.149,0.117,0.0987,0.96,114.022,222347,4,5,7kllQQPam6HumbUCIPSvHJ
1326,0.205,0.299,5,-11.076,1,0.0293,0.839,1.06e-05,0.105,0.275,87.107,204413,4,2,0Si6MQzSdOyfWTy0LP5ojD
1327,0.478,0.703,9,-12.759,1,0.109,0.0291,0.0,0.167,0.963,201.036,101590,4,10,5e3DLfabdGVHvypFUEnfta
1328,0.562,0.226,5,-13.438,1,0.0306,0.834,0.202,0.111,0.553,117.695,174000,4,2,5TPNrs9WyqtegtxZOcE0T5
1329,0.488,0.285,5,-11.613,0,0.0278,0.792,0.0,0.117,0.607,91.607,159733,4,8,7wXeFRFidpQIfZgExLavJy
1330,0.37,0.685,7,-5.412,1,0.0472,0.552,0.0,0.415,0.584,109.134,186533,3,11,4DrZFVfcuHxFYc6drP41qc
1331,0.401,0.285,11,-11.005,1,0.0327,0.657,1.13e-05,0.158,0.267,130.465,211973,4,2,4x9y3JSvsjBTbm4uEnBrdT
1332,0.659,0.698,0,-6.154,1,0.0272,0.08,2.17e-05,0.292,0.395,120.966,173840,4,1,5QU93rrOcI1wq3lSveWktO
1333,0.404,0.51,9,-11.353,1,0.0321,0.281,6.32e-06,0.0789,0.526,80.643,227267,4,2,2QVHmiFTjFsHyxONRdbkcq
1334,0.328,0.108,5,-16.426,1,0.0368,0.75,0.0,0.113,0.567,40.12,176693,4,2,0XIe81wYNtdvIttRAUEau4
1335,0.466,0.39,5,-17.902,1,0.0333,0.512,0.0,0.354,0.861,126.542,113932,4,0,58KvzPxBk7iakPHKKs2tDw
1336,0.295,0.673,6,-11.568,0,0.0707,0.256,0.0,0.105,0.33,156.344,234200,4,8,67FpuA57JPRJYp6xpbSUGg
1337,0.382,0.42,1,-7.851,1,0.0444,0.696,0.0,0.411,0.304,126.413,349000,4,9,4BSuhcM6fMWILQqhINH1Mm
1338,0.481,0.589,11,-8.458,1,0.0278,0.331,0.0,0.0775,0.659,105.308,195773,4,3,5yZ53FNlMoPD0P9u9G6KfV
1339,0.738,0.357,10,-9.081,0,0.0593,0.116,1.51e-06,0.26,0.34,126.143,299200,4,8,0atAqF01mqwYOOfXVHu51F
1340,0.848,0.707,10,-9.227,0,0.0658,0.12,0.000133,0.0613,0.915,105.787,271640,4,5,1v9Hia5nGiKtkSTDE66WSv
1341,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.998,316813,4,3,27QvYgBk0CHOVHthWnkuWt
1342,0.277,0.806,8,-6.058,1,0.0571,0.505,1.72e-06,0.208,0.843,142.512,149813,4,10,34o5Zx8STUrAdSxMNZlY2s
1343,0.435,0.802,1,-6.871,1,0.324,0.00376,0.0,0.467,0.454,84.267,207000,4,4,1fLdeDTrJWNkwOeFyAVLvF
1344,0.725,0.783,10,-6.139,0,0.037,0.119,2.18e-06,0.354,0.693,107.82,272533,4,5,6pNvKPvOknI5zI4o9TB43f
1345,0.596,0.747,9,-6.236,1,0.0326,0.196,0.0,0.553,0.968,109.051,126413,4,7,4pYa4YioWl14uEAMgXw7IS
1346,0.592,0.834,2,-11.565,1,0.0334,0.322,0.0,0.364,0.809,130.967,174133,4,1,23xk9Rf7oIHVUU1JvmXYFn
1347,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,291293,4,1,2k1np6GRFvKjgjYfo2g39B
1348,0.699,0.692,11,-13.045,1,0.0456,0.00979,0.000326,0.0427,0.677,135.03,253293,4,3,6N5DRCQUSXT1qQqmqsO92B
1349,0.622,0.388,6,-14.041,1,0.0873,0.647,0.0,0.545,0.746,81.115,175547,4,7,1X7deB82EPo7pLcMdVU6n8
1350,0.724,0.704,11,-8.258,0,0.0511,0.113,0.00425,0.466,0.96,107.486,299373,4,5,6F2vo4sxRNQ58VYe3pdiaL
1351,0.749,0.471,9,-12.856,1,0.113,0.891,0.0,0.367,0.717,117.91,154000,4,0,1UsG5X1iDRw17C5mIAgqqA
1352,0.371,0.585,3,-7.257,1,0.0942,0.195,0.0,0.13,0.545,181.297,165733,4,10,2dQx3sIylsbvagZCNf69h4
1353,0.624,0.931,11,-9.988,0,0.116,0.000899,0.00144,0.0631,0.141,119.887,205133,4,5,2E9wKgL8NN7Tvydqcjoh7v
1354,0.885,0.844,10,-9.225,0,0.0733,0.0147,4.49e-06,0.0494,0.715,124.602,320307,4,5,21qnJAMtzC6S5SESuqQLEK
1355,0.852,0.591,5,-8.668,0,0.0675,0.103,0.421,0.0468,0.826,115.592,253373,4,5,7tEtjwh0pU7NDwkRYFEfyz
1356,0.626,0.134,6,-14.898,1,0.0298,0.467,0.0,0.113,0.239,91.893,334107,4,2,1gVgkQFOKa8Wc1HYsJtPdH
1357,0.809,0.726,9,-8.209,0,0.0274,0.575,0.235,0.18,0.92,102.779,157667,4,5,5n9QhVJS3XSjSc9kNJNEIU
1358,0.678,0.621,5,-5.478,1,0.0623,0.111,0.0973,0.0394,0.776,113.389,339400,4,3,5IATbFZds3cbOx8YxuMuko
1359,0.796,0.82,7,-6.851,1,0.0317,0.0643,0.00269,0.208,0.826,120.449,274813,4,3,5lN4eoE9AKy2cdw25P1tKg
1360,0.547,0.594,6,-8.389,1,0.155,0.0504,0.0,0.0746,0.501,81.9,205640,4,3,5dLvErR6RBbMMvGuDMdur2
1361,0.675,0.394,8,-8.539,1,0.133,0.0611,0.0,0.214,0.405,104.987,238800,4,9,5kxddRG1RZaZROadk7iC4D
1362,0.49,0.873,6,-5.861,1,0.0355,0.107,5.19e-06,0.118,0.513,103.272,229587,4,3,1OFKUn2VLafrHj7ybnap0Q
1363,0.793,0.676,1,-12.662,0,0.0426,0.00931,0.91,0.101,0.871,115.375,252533,4,6,7MtkIWYU08wiwKGYrNb6lj
1364,0.732,0.658,0,-6.147,1,0.0269,0.296,0.0,0.113,0.501,104.503,296347,4,1,7xoN94HgqWTerSUbG5Hf9O
1365,0.648,0.928,0,-5.068,1,0.0282,0.00762,0.0069,0.151,0.967,134.676,171387,4,1,5g18Ctsq0u61KMu8OPonuG
1366,0.422,0.278,10,-7.701,1,0.0278,0.855,0.0,0.21,0.295,71.265,168000,4,2,1jCw61bKEeySCkn1iTJsbz
1367,0.922,0.877,7,-5.751,0,0.037,0.184,0.00571,0.0286,0.972,132.769,208000,4,5,5lDFRLalsBKoH5vS8q7sQh
1368,0.424,0.484,6,-12.263,1,0.0425,0.579,0.000201,0.589,0.344,133.252,264867,4,7,2mf23OxPKPJxBhCTCB4eTK
1369,0.871,0.44,11,-6.25,0,0.0761,0.499,4.15e-06,0.114,0.799,137.996,221267,4,5,5FEXPoPnzueFJQCPRIrC3c
1370,0.676,0.508,4,-8.836,1,0.0263,0.243,0.0,0.435,0.54,95.407,282373,4,7,30OYvco4YZRz3wF2SP2VZC
1371,0.787,0.425,11,-12.178,0,0.0278,0.502,0.0,0.195,0.819,94.944,245973,4,8,4RiagUUJVbGgQpo9S86Wn6
1372,0.718,0.768,0,-6.793,0,0.0362,0.556,0.0,0.0687,0.915,116.979,223133,4,5,3bOMPz6bLsdOlDmbSZKJnV
1373,0.569,0.514,7,-9.369,1,0.0334,0.765,0.0,0.131,0.63,119.518,143000,4,0,1jKcwPfDloLOMxC1wMV0ux
1374,0.626,0.348,9,-13.559,1,0.068,0.864,0.0,0.232,0.832,156.772,178133,4,0,1GM8EhVOkaU8jvqua4S54l
1375,0.455,0.582,3,-7.07,1,0.0287,0.666,0.0,0.218,0.673,77.924,126067,4,0,5ed4aNT4vJqRQTA9jVZ8lR
1376,0.707,0.477,5,-10.931,0,0.0683,0.338,0.0,0.108,0.513,88.075,284707,4,8,1eQZwiUWnnrem5a7sSexZd
1377,0.667,0.655,2,-9.339,0,0.0367,0.0491,0.000894,0.0641,0.657,134.212,506400,4,5,4yqtwO7MQIIXqoiRBPHAgR
1378,0.651,0.858,7,-9.161,1,0.0541,0.193,0.00322,0.0778,0.482,112.051,252200,4,3,2St8fk4qSlocI1F2YzqvUV
1379,0.819,0.497,2,-11.621,0,0.0286,0.326,6.85e-06,0.0802,0.962,113.801,247000,4,8,0Sc8Apt5CzvS1hofhjEkNA
1380,0.768,0.853,10,-5.915,0,0.0427,0.0548,0.13,0.0188,0.889,107.234,239908,4,5,2x1LQq8lsUzAA2wNj8yjC9
1381,0.568,0.605,9,-7.43,0,0.0286,0.107,0.0,0.117,0.403,122.041,301133,4,5,11Uatd4av1y0YD2x0mQvao
1382,0.581,0.445,9,-7.987,1,0.0296,0.475,1.03e-06,0.109,0.135,134.07,355307,4,9,5hrmOr4ZayPqOVyVwtbh4L
1383,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,238267,4,3,79Cupw2P7ZhCCtmgRS1X8R
1384,0.413,0.435,7,-3.739,1,0.0284,0.782,0.0,0.342,0.36,109.111,159773,3,11,6N3LlP0e7sWkNaTw8aXEnX
1385,0.852,0.526,5,-6.056,1,0.0395,0.484,1.61e-06,0.0508,0.887,124.161,143217,4,0,6iseVFIrjqHP7Cx49l8geC
1386,0.703,0.469,11,-6.515,0,0.0415,0.177,0.0,0.726,0.661,86.038,291667,4,7,6N9uyMZf9pbNOuomveWscp
1387,0.563,0.754,6,-7.442,1,0.0676,0.531,0.0,0.379,0.918,156.664,119960,4,10,5LV5LgYnApxTF0BoZ3cDye
1388,0.657,0.336,7,-6.698,1,0.0286,0.873,0.0,0.291,0.679,114.698,162000,3,11,7FB4p1T7JfKHQk7A7SwhTn
1389,0.663,0.482,1,-12.093,1,0.0479,0.186,0.0,0.0521,0.314,144.13,328707,4,9,7C0rG4oWO7VeZcffyW1sK9
1390,0.569,0.428,7,-13.038,1,0.0292,0.457,5.08e-06,0.105,0.617,113.168,177333,4,0,66ujRcQB3xjilVohGyvTKM
1391,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,294773,4,9,5WwqdeavrQrbeAMDxGawse
1392,0.265,0.282,7,-14.65,1,0.032,0.81,3.02e-05,0.0971,0.33,135.631,154827,4,2,4VD9bzVQXXv0K6fIgX3WRX
1393,0.816,0.514,10,-8.741,1,0.0339,0.767,0.949,0.0899,0.912,136.837,176333,4,6,4fQMGlCawbTkH9yPPZ49kP
1394,0.534,0.443,2,-12.858,1,0.0446,0.237,0.0,0.0883,0.689,169.247,255093,4,10,73yp6oE8A4Qd3HK1wk4ebo
1395,0.774,0.626,1,-6.821,0,0.0317,0.123,4.01e-05,0.125,0.885,124.131,237027,4,5,7ozMJf8OMc9vRcZmAN8wPt
1396,0.834,0.696,5,-3.224,1,0.197,0.11,0.0,0.13,0.804,94.09,272533,4,4,3CNqo3gYrfexdrtjFmC9he
1397,0.511,0.769,4,-7.032,1,0.042,0.181,0.0,0.0921,0.818,129.657,160907,4,10,2G2YzndIA6jeWFPBXhUjh5
1398,0.734,0.821,9,-11.586,0,0.0329,0.0208,0.000103,0.0932,0.981,129.771,234867,4,5,08JKuFJCHJVw1SgHHjwsS9
1399,0.461,0.33,7,-13.672,1,0.0302,0.881,2.53e-06,0.111,0.322,128.479,145331,3,11,4e1GFYA66Nlf7oSRb33ERQ
1400,0.407,0.621,6,-6.371,1,0.0337,0.732,0.00192,0.0901,0.17,175.387,219293,4,10,0h17TpfCKbbib1J37Qgj7r
1401,0.67,0.582,1,-3.574,1,0.224,0.3,0.0,0.0845,0.675,181.841,207467,4,4,5kHgrRO3hMDPehtH9VhYQc
1402,0.233,0.0659,3,-19.164,1,0.0341,0.946,0.314,0.13,0.155,66.191,185907,5,2,6JeVQV1C9ORG2XUUzvtysh
1403,0.727,0.445,1,-11.241,1,0.291,0.339,0.0,0.18,0.527,81.125,215467,4,4,7mYvtEeBdMqRSyj1Qpv6my
1404,0.5,0.761,1,-9.5,1,0.0415,0.306,0.00593,0.0431,0.864,111.539,229373,4,1,3gbnQ7TJEx1EI9chRZXVXl
1405,0.474,0.282,1,-13.653,1,0.0306,0.603,8.78e-06,0.139,0.309,134.952,205822,4,2,6yq2lwMOPYLznyOrJ8JxBc
1406,0.44,0.634,9,-9.327,1,0.0284,0.14,3.89e-05,0.147,0.861,147.827,188293,4,10,61Qh466Q63M4uckeYrYeal
1407,0.719,0.693,2,-10.758,1,0.0582,0.0557,0.0,0.0576,0.837,103.793,262960,4,1,66jBbrVByFETJZ6FfpwxX4
1408,0.624,0.757,7,-2.94,1,0.0296,0.00265,1.87e-06,0.189,0.658,121.07,230707,4,3,0dBW6ZsW8skfvoRfgeerBF
1409,0.513,0.489,11,-13.715,1,0.0666,0.809,5.07e-05,0.182,0.668,132.075,178027,4,0,3wAOzsW3B8ADbbn9wWH5Dp
1410,0.719,0.52,5,-13.337,0,0.0303,0.281,0.132,0.0906,0.929,117.469,146320,4,8,3bCGMzNxfYIsHqxRRWDTRx
1411,0.702,0.975,6,-7.968,0,0.0396,0.0305,0.000134,0.165,0.646,115.185,252333,4,5,4r5VaK6H1bq0cTGPMTN97Z
1412,0.817,0.585,5,-4.688,1,0.0301,0.439,0.0,0.147,0.916,105.014,218440,4,3,4KoecuyOpZaNFZ0UqVsllc
1413,0.67,0.623,1,-9.305,0,0.0329,0.608,0.0,0.165,0.971,104.716,141960,4,8,1aoamOgih6cHb0TZq9gO9A
1414,0.755,0.869,9,-9.271,1,0.0572,0.383,0.00162,0.351,0.782,138.896,197933,4,3,72hF391fEECZcAEDea2Bb5
1415,0.368,0.403,10,-12.699,1,0.0288,0.703,7.66e-06,0.202,0.338,135.384,212667,4,2,49RUdNvwSiUTC8fBh4KKoC
1416,0.666,0.623,2,-12.697,1,0.0259,0.0766,0.0404,0.103,0.667,111.293,260867,4,1,6yEAAIEHu4GcUFptg5W9kI
1417,0.479,0.601,7,-8.806,1,0.0318,0.0832,0.00142,0.11,0.669,124.966,313027,4,9,1H4idkmruFoJBg1DvUv2tY
1418,0.629,0.801,11,-9.903,0,0.0325,0.0177,0.085,0.129,0.805,95.245,178640,4,5,4c68Z9wLdHc36y3CNjwQKM
1419,0.562,0.526,0,-6.46,1,0.0367,0.458,0.0,0.717,0.841,182.227,161307,4,7,6WeD4RXp5pGKcJeTWTnihI
1420,0.793,0.499,9,-12.589,1,0.0446,0.000727,0.000424,0.103,0.98,136.268,177760,4,0,4uksgqENz9mgOlkFMAFvBt
1421,0.723,0.927,8,-5.848,1,0.208,0.0925,2.57e-06,0.128,0.601,155.898,226667,4,4,2ozJmnjqCMJavEKoHqiou0
