,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
3996,0.584,0.369,4,-11.07,1,0.0309,0.822,0.0,0.218,0.698,121.568,143333,4,0
3997,0.305,0.53,10,-10.441,1,0.0313,0.745,0.000534,0.0733,0.572,78.956,155015,4,2
3998,0.622,0.485,2,-12.048,0,0.0346,0.312,0.0,0.354,0.946,144.445,133199,4,8
3999,0.63,0.764,1,-8.545,1,0.0456,0.788,0.0,0.0789,0.891,82.881,118840,4,0
4000,0.267,0.571,0,-5.994,1,0.0333,0.422,0.0,0.122,0.304,155.886,284640,4,9
4001,0.865,0.69,7,-7.448,1,0.0443,0.285,0.0162,0.225,0.867,121.983,188867,4,3
4002,0.758,0.93,8,-3.22,0,0.0425,0.0503,0.000226,0.325,0.853,112.042,202107,4,5
4003,0.404,0.381,2,-6.948,1,0.0301,0.355,0.0407,0.124,0.317,80.883,323360,4,9
4004,0.624,0.723,1,-6.782,1,0.378,0.172,0.0,0.483,0.757,84.789,216933,4,4
4005,0.623,0.866,2,-5.267,0,0.0352,0.0958,0.792,0.413,0.787,126.636,178760,4,6
4006,0.587,0.572,2,-9.656,1,0.0413,0.363,0.0871,0.0915,0.471,115.466,434373,4,9
4007,0.648,0.722,0,-4.813,0,0.0427,0.0103,0.0,0.24,0.389,132.973,228827,4,5
4008,0.526,0.507,4,-6.647,0,0.029,0.388,0.0,0.115,0.14,113.653,266787,4,8
4009,0.27,0.388,8,-8.084,1,0.0295,0.795,1.63e-05,0.112,0.346,97.433,222400,3,11
4010,0.71,0.314,11,-10.666,0,0.082,0.000292,0.785,0.0857,0.401,129.124,193253,4,6
4011,0.951,0.618,8,-3.555,1,0.0501,0.0656,6.54e-05,0.256,0.945,121.008,248600,4,3
4012,0.688,0.676,4,-7.452,1,0.0395,0.0551,0.00519,0.0552,0.804,121.849,152707,4,1
4013,0.538,0.568,2,-5.7,1,0.0266,0.376,0.829,0.169,0.712,99.397,128800,3,6
4014,0.304,0.282,1,-17.311,1,0.0524,0.806,0.0,0.147,0.602,75.897,278960,4,2
4015,0.781,0.731,6,-12.277,1,0.0565,0.000127,3.06e-05,0.235,0.717,102.398,408307,4,3
4016,0.619,0.677,11,-11.728,0,0.0746,0.624,6.46e-05,0.0589,0.571,177.873,296360,4,8
4017,0.347,0.318,3,-9.53,1,0.0378,0.92,1.44e-06,0.118,0.259,118.637,172160,3,11
4018,0.714,0.665,11,-10.948,0,0.0381,0.00588,0.131,0.0655,0.805,133.805,392800,4,5
4019,0.255,0.333,0,-9.389,1,0.0274,0.324,5.52e-05,0.0995,0.255,79.585,225480,3,11
4020,0.704,0.743,7,-5.101,1,0.0295,0.00946,0.0,0.0609,0.854,115.123,269600,4,3
4021,0.723,0.869,5,-5.001,0,0.0284,0.0208,0.0,0.0536,0.961,118.6,181027,4,5
4022,0.628,0.288,5,-14.768,0,0.0677,0.906,0.0,0.254,0.585,119.131,148240,4,8
4023,0.584,0.489,8,-10.49,1,0.03,0.427,0.0,0.156,0.896,132.891,113107,4,0
4024,0.667,0.954,2,-3.462,1,0.0817,0.0296,0.0,0.331,0.807,114.0,175093,4,1
4025,0.427,0.844,3,-4.597,0,0.427,0.578,0.0,0.284,0.716,85.346,193733,4,4
4026,0.509,0.7,2,-5.372,1,0.033,0.0374,0.0,0.106,0.671,160.003,227400,4,10
4027,0.829,0.669,7,-7.449,1,0.0608,0.0547,0.0,0.0589,0.58,134.86,289760,4,3
4028,0.668,0.325,9,-9.189,1,0.0377,0.733,0.0,0.0783,0.917,133.122,142373,4,0
4029,0.775,0.598,10,-5.898,0,0.0597,0.0468,0.000125,0.14,0.597,144.043,259800,4,5
4030,0.602,0.755,2,-6.546,1,0.041,0.383,0.0,0.0485,0.905,162.259,173520,4,10
4031,0.684,0.721,0,-9.475,1,0.0811,0.477,0.0,0.0688,0.565,114.151,186133,4,1
4032,0.657,0.481,6,-9.939,0,0.0489,0.0454,0.000199,0.067,0.383,91.78,248840,4,8
4033,0.392,0.727,9,-11.913,1,0.155,0.0357,0.000239,0.754,0.365,171.653,161827,4,7
4034,0.463,0.553,6,-14.648,1,0.0465,0.573,3.66e-05,0.315,0.715,100.608,215987,4,0
4035,0.601,0.899,2,-4.084,1,0.0485,0.208,3.32e-06,0.141,0.665,92.051,265400,4,1
4036,0.586,0.886,2,-5.178,1,0.0357,0.227,3.57e-05,0.155,0.646,116.37,245373,4,1
4037,0.736,0.437,7,-8.047,1,0.029,0.264,0.000701,0.0949,0.849,103.605,264754,4,3
4038,0.774,0.504,3,-12.418,1,0.0364,0.614,0.0,0.081,0.977,119.058,162440,4,0
4039,0.54,0.762,0,-6.538,1,0.0285,0.14,0.000113,0.192,0.635,172.241,269320,4,10
4040,0.435,0.444,7,-12.816,0,0.0336,0.159,0.000705,0.457,0.734,103.818,328360,4,8
4041,0.653,0.867,2,-5.826,1,0.0332,0.0027,2.59e-05,0.0792,0.939,122.108,251133,4,1
4042,0.479,0.798,5,-3.375,1,0.0377,0.661,0.0,0.239,0.846,79.591,159680,4,0
4043,0.462,0.592,2,-6.711,1,0.123,0.937,1.62e-06,0.0977,0.764,173.575,164973,4,10
4044,0.843,0.48,11,-11.574,0,0.0492,0.28,0.000782,0.108,0.762,101.993,180493,4,8
4045,0.581,0.7,7,-10.723,0,0.0377,0.107,0.0031,0.118,0.924,182.415,233533,4,10
4046,0.782,0.905,7,-3.56,1,0.0789,0.0165,1.37e-06,0.0797,0.667,126.748,214133,4,3
4047,0.71,0.778,4,-7.473,1,0.0437,0.102,1.39e-05,0.0482,0.633,109.1,318147,4,1
4048,0.753,0.863,5,-7.084,1,0.113,0.613,7.03e-06,0.0478,0.964,139.964,149200,4,0
4049,0.462,0.859,2,-5.083,1,0.0466,0.00125,0.735,0.216,0.495,146.16,306627,4,6
4050,0.531,0.642,5,-12.702,1,0.323,0.154,0.279,0.0584,0.192,82.107,264853,4,4
4051,0.638,0.622,1,-10.035,0,0.0265,0.809,0.00385,0.0416,0.871,130.354,146400,4,8
4052,0.592,0.355,9,-14.051,1,0.0352,0.478,0.0,0.0585,0.499,133.032,216773,4,2
4053,0.737,0.611,7,-10.936,1,0.0366,0.405,0.75,0.0804,0.944,157.114,133400,4,6
4054,0.698,0.456,0,-12.773,1,0.039,0.356,2.96e-05,0.0313,0.796,81.66,322333,4,1
4055,0.662,0.65,9,-10.019,1,0.032,0.0226,1.49e-05,0.268,0.889,122.644,152400,4,3
4056,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,160133,4,1
4057,0.851,0.849,1,-3.383,0,0.0828,0.497,2.05e-06,0.116,0.844,120.014,298773,4,5
4058,0.514,0.17,10,-11.773,1,0.0276,0.87,0.0,0.0729,0.344,97.837,139347,4,2
4059,0.317,0.158,0,-15.853,0,0.0309,0.714,0.0,0.18,0.227,104.332,187067,3,11
4060,0.649,0.7,5,-8.43,0,0.0312,0.167,6.86e-05,0.382,0.972,122.697,243240,4,5
4061,0.665,0.535,2,-7.766,1,0.0308,0.468,0.00156,0.0819,0.429,122.126,231947,4,9
4062,0.604,0.505,9,-12.404,1,0.0487,0.146,0.000286,0.0975,0.707,121.588,124080,4,0
4063,0.454,0.79,11,-4.361,0,0.0285,0.00604,3.09e-05,0.225,0.362,100.225,291907,4,5
4064,0.759,0.66,9,-10.675,1,0.0543,0.418,0.0,0.0381,0.885,102.92,180267,4,0
4065,0.67,0.825,3,-11.306,0,0.037,0.213,5.66e-06,0.111,0.851,119.141,286893,4,5
4066,0.586,0.871,0,-6.867,1,0.0341,0.13,0.0,0.106,0.921,77.594,199173,4,1
4067,0.669,0.868,0,-7.377,1,0.0527,0.033,0.0,0.0991,0.913,107.885,241760,4,1
4068,0.592,0.918,5,-4.744,1,0.036,0.0143,1.25e-05,0.287,0.568,127.095,263200,4,3
4069,0.79,0.443,2,-10.078,0,0.026,0.169,1.68e-06,0.272,0.646,98.043,340987,4,8
4070,0.716,0.548,5,-8.213,1,0.0307,0.195,0.000328,0.192,0.677,129.006,195453,4,1
4071,0.378,0.505,2,-10.863,1,0.042,0.432,0.000226,0.27,0.415,95.254,161093,4,2
4072,0.44,0.763,7,-6.208,0,0.0647,0.224,0.0302,0.145,0.797,176.438,240907,4,10
4073,0.651,0.653,0,-9.731,1,0.0545,0.365,0.000117,0.0742,0.729,164.912,164653,4,10
4074,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,257760,4,3
4075,0.56,0.529,4,-10.105,1,0.0303,0.873,0.0,0.361,0.498,109.787,139040,4,0
4076,0.334,0.608,11,-9.827,0,0.0715,0.523,0.0,0.227,0.381,136.302,163320,4,8
4077,0.266,0.287,6,-10.34,1,0.0333,0.857,0.00898,0.105,0.15,99.148,243533,4,2
4078,0.334,0.476,7,-8.497,1,0.0308,0.535,0.019,0.278,0.189,147.532,210933,4,9
4079,0.73,0.721,7,-7.309,0,0.0326,0.282,0.000694,0.195,0.946,103.545,244667,4,5
4080,0.802,0.599,5,-11.259,1,0.0537,0.0585,0.00602,0.0804,0.886,114.651,228533,4,1
4081,0.274,0.949,11,-8.642,1,0.0896,0.0214,0.00778,0.218,0.497,100.346,406307,4,9
4082,0.267,0.793,4,-7.12,1,0.0415,0.0247,0.0,0.0634,0.526,174.118,279053,4,10
4083,0.728,0.432,9,-15.269,1,0.0329,0.000252,0.0111,0.095,0.816,113.593,278965,4,3
4084,0.727,0.71,4,-6.142,1,0.0742,0.0104,0.0,0.107,0.378,81.995,287480,4,9
4085,0.533,0.717,0,-7.051,1,0.0664,0.244,0.0,0.0698,0.628,137.511,158413,4,1
4086,0.463,0.4,6,-9.999,0,0.0308,0.643,2.46e-05,0.131,0.121,77.314,249240,4,8
4087,0.686,0.352,9,-12.327,0,0.0323,0.767,0.0185,0.0992,0.502,107.129,228800,4,8
4088,0.657,0.435,10,-15.707,1,0.0552,0.739,0.0,0.167,0.771,135.975,181133,4,0
4089,0.753,0.938,7,-3.267,1,0.0289,0.0433,1.12e-06,0.0635,0.955,113.837,287067,4,3
4090,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,323000,4,3
4091,0.557,0.378,0,-11.659,1,0.0301,0.448,0.0,0.101,0.417,135.466,222333,4,9
4092,0.645,0.21,7,-18.337,1,0.0446,0.892,0.0,0.07,0.508,92.829,196040,4,2
4093,0.476,0.331,5,-14.884,1,0.0305,0.31,2.82e-06,0.172,0.24,130.574,283133,4,2
4094,0.789,0.374,1,-11.937,1,0.0922,0.317,9.84e-05,0.0711,0.711,117.92,172760,4,0
4095,0.53,0.487,2,-10.672,1,0.0281,0.627,4.4e-05,0.0914,0.602,181.784,236760,4,10
4096,0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,293653,4,10
4097,0.624,0.685,6,-11.515,0,0.0368,0.0198,6.44e-06,0.322,0.782,110.043,260333,4,5
4098,0.541,0.341,9,-8.722,0,0.0473,0.727,0.0,0.0601,0.635,138.022,125960,3,11
4099,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,211493,4,7
4100,0.65,0.425,10,-10.893,1,0.0542,0.815,0.00338,0.0613,0.961,146.38,136813,4,0
4101,0.492,0.514,1,-8.248,1,0.0263,0.219,5.94e-06,0.346,0.456,179.564,263227,4,10
4102,0.385,0.537,0,-6.452,1,0.0345,0.732,0.0,0.163,0.64,95.109,174400,3,11
4103,0.48,0.626,5,-8.406,1,0.0294,0.266,5.7e-05,0.0857,0.542,75.63,199907,4,9
4104,0.593,0.538,10,-8.292,1,0.0256,0.0171,2.8e-05,0.101,0.579,126.509,149293,4,3
4105,0.766,0.844,10,-3.851,1,0.0361,0.0261,0.605,0.18,0.835,129.323,191573,4,6
4106,0.667,0.391,10,-8.712,1,0.0258,0.728,0.0,0.0809,0.682,101.3,146800,3,11
4107,0.532,0.648,10,-13.734,1,0.076,0.74,0.000454,0.487,0.644,127.193,146173,4,7
4108,0.788,0.864,11,-5.767,1,0.0335,0.0956,0.0,0.335,0.665,133.295,238467,4,3
4109,0.744,0.697,8,-14.753,1,0.0631,0.039,0.0,0.171,0.683,119.955,258200,4,3
4110,0.802,0.621,5,-7.932,0,0.0377,0.0975,0.0256,0.0627,0.81,95.906,242093,4,5
4111,0.657,0.721,4,-8.572,1,0.0378,0.0321,0.0,0.0796,0.778,143.202,167000,4,1
4112,0.449,0.195,3,-15.197,1,0.0341,0.946,0.0484,0.119,0.302,80.573,168072,3,11
4113,0.435,0.618,4,-11.391,0,0.0324,0.0601,0.00282,0.167,0.695,129.911,517160,4,9
4114,0.364,0.332,11,-11.507,1,0.0311,0.78,0.0,0.215,0.287,110.259,170360,4,2
4115,0.341,0.474,5,-11.935,0,0.0361,0.571,0.0,0.172,0.641,118.192,191200,3,11
4116,0.594,0.927,0,-7.839,1,0.0365,0.0676,0.0189,0.285,0.755,126.431,219533,4,1
4117,0.764,0.664,0,-7.868,1,0.0269,0.131,1.4e-05,0.0889,0.962,116.107,161600,4,1
4118,0.668,0.892,7,-6.767,0,0.0775,0.0766,1e-05,0.135,0.899,108.237,256733,4,5
4119,0.652,0.338,9,-11.58,1,0.0367,0.486,5.9e-05,0.0744,0.392,116.881,279667,4,9
4120,0.675,0.86,1,-4.862,1,0.295,0.0186,0.0,0.0635,0.858,92.844,280053,4,4
4121,0.62,0.445,1,-17.154,0,0.382,0.00273,0.0145,0.333,0.587,202.134,248493,4,4
4122,0.709,0.904,8,-6.335,1,0.0421,0.518,1.01e-05,0.725,0.893,112.51,223160,4,7
4123,0.472,0.259,9,-8.283,1,0.0279,0.885,0.0,0.106,0.167,83.236,171080,4,2
4124,0.326,0.543,0,-10.335,1,0.0379,0.537,0.0,0.184,0.39,104.59,180419,3,11
4125,0.73,0.511,8,-12.131,1,0.0527,0.646,3.12e-05,0.0993,0.873,80.016,177653,4,0
4126,0.652,0.794,4,-6.047,1,0.207,0.161,6.54e-06,0.0743,0.86,163.246,153716,4,10
4127,0.584,0.656,4,-9.423,1,0.0433,0.83,0.000443,0.13,0.609,86.747,192867,4,0
4128,0.497,0.166,1,-14.991,1,0.0428,0.906,0.000344,0.155,0.284,82.001,169027,4,2
4129,0.729,0.818,2,-9.992,1,0.0732,0.157,0.284,0.195,0.906,125.814,267000,4,1
4130,0.702,0.506,8,-10.881,0,0.033,0.219,0.0,0.0941,0.962,118.393,164000,4,8
4131,0.761,0.425,8,-12.941,1,0.211,0.499,2.02e-06,0.0596,0.879,88.275,141733,4,0
4132,0.67,0.787,0,-6.847,0,0.0446,0.658,0.000217,0.13,0.819,113.345,254867,4,5
4133,0.319,0.435,7,-9.976,1,0.029,0.699,0.0,0.151,0.434,182.151,194800,4,10
4134,0.575,0.786,9,-4.353,1,0.0296,0.252,0.0,0.159,0.518,96.102,230093,4,3
4135,0.498,0.793,5,-4.197,1,0.0315,0.0335,0.0,0.35,0.46,142.409,311773,4,9
4136,0.611,0.883,9,-11.225,1,0.0539,0.0846,1.2e-06,0.192,0.604,117.928,246800,4,3
4137,0.504,0.841,5,-7.063,1,0.0391,0.859,0.0,0.0917,0.921,127.209,160853,4,0
4138,0.378,0.604,0,-12.381,1,0.0322,0.257,0.0,0.238,0.8,91.679,219867,4,1
4139,0.759,0.825,8,-4.289,1,0.22,0.0923,0.00057,0.24,0.429,94.857,187280,4,4
4140,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,205613,4,3
4141,0.576,0.449,1,-8.764,0,0.0287,0.085,0.0,0.119,0.0552,129.323,264173,4,9
4142,0.508,0.832,11,-6.386,0,0.0456,0.0138,0.558,0.282,0.69,124.549,192160,4,6
4143,0.655,0.83,6,-12.111,1,0.0515,0.0873,4.74e-05,0.268,0.946,118.031,196440,4,3
4144,0.792,0.897,9,-6.777,0,0.0537,0.0239,0.000999,0.0491,0.9,120.639,409333,4,5
4145,0.222,0.348,5,-12.017,1,0.0291,0.403,0.00038,0.161,0.398,82.375,238267,4,2
4146,0.672,0.66,5,-5.921,0,0.0846,0.539,0.0,0.562,0.724,120.206,128787,4,7
4147,0.658,0.595,4,-8.704,0,0.0251,0.133,0.000358,0.0978,0.256,103.975,399107,4,9
4148,0.839,0.629,7,-7.835,1,0.0539,0.201,1.63e-05,0.046,0.969,110.877,213533,4,3
4149,0.506,0.844,5,-6.58,1,0.0725,0.617,0.0,0.645,0.854,168.78,129467,4,7
4150,0.777,0.764,1,-5.681,1,0.141,0.243,0.0,0.103,0.174,177.868,270867,4,9
4151,0.62,0.514,8,-7.948,1,0.0417,0.431,0.0,0.148,0.453,140.062,269027,4,9
4152,0.686,0.665,10,-8.056,1,0.0274,0.0183,0.00369,0.067,0.587,95.851,284893,4,3
4153,0.711,0.475,9,-7.394,1,0.0633,0.0734,0.0,0.332,0.458,129.934,261907,4,3
4154,0.457,0.652,0,-10.068,1,0.0453,0.501,0.0,0.525,0.657,93.961,203960,4,7
4155,0.691,0.507,11,-10.23,1,0.0343,0.627,0.0,0.457,0.885,128.518,125440,4,0
4156,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,284733,4,4
4157,0.592,0.785,9,-5.914,0,0.0419,0.208,0.00101,0.0146,0.664,90.884,204800,4,5
4158,0.602,0.407,2,-6.457,1,0.0243,0.316,0.0,0.231,0.249,105.211,209587,3,11
4159,0.73,0.61,0,-13.418,1,0.0408,0.24,0.0,0.0969,0.779,106.512,261000,4,1
4160,0.722,0.518,9,-10.78,1,0.0296,0.593,0.00453,0.0854,0.753,116.289,246667,4,0
4161,0.805,0.494,1,-6.027,1,0.0363,0.00164,0.0,0.0798,0.408,115.049,289760,4,1
4162,0.547,0.703,7,-7.606,1,0.0323,0.145,0.0,0.158,0.641,108.004,179800,4,3
4163,0.72,0.478,9,-11.074,1,0.0239,0.115,2.27e-05,0.104,0.672,97.073,409360,4,9
4164,0.802,0.802,2,-6.709,1,0.0513,0.0608,0.000252,0.0727,0.912,116.316,241493,4,1
4165,0.711,0.81,5,-6.443,0,0.0379,0.00359,1.19e-05,0.0881,0.974,117.627,247000,4,5
4166,0.537,0.707,0,-8.104,1,0.0269,0.122,0.0,0.181,0.232,88.141,256200,4,9
4167,0.563,0.476,4,-13.342,1,0.0329,0.265,0.0,0.494,0.432,121.67,259293,4,7
4168,0.46,0.932,0,-6.264,1,0.0468,0.139,0.00504,0.114,0.849,203.617,227463,4,10
4169,0.724,0.766,11,-12.28,1,0.0579,0.516,0.00959,0.409,0.642,100.611,225227,4,3
4170,0.655,0.477,1,-9.616,0,0.0421,0.029,0.000221,0.0518,0.642,92.097,238013,4,8
4171,0.799,0.514,7,-6.794,0,0.0478,0.291,0.0,0.518,0.455,125.104,317560,4,5
4172,0.252,0.324,11,-12.065,1,0.0357,0.821,0.0,0.373,0.401,131.081,163093,4,2
4173,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,250760,4,4
4174,0.465,0.54,1,-7.097,1,0.0277,0.177,2.82e-06,0.106,0.234,75.88,296333,4,9
4175,0.28,0.211,10,-16.333,1,0.0357,0.771,0.0,0.125,0.223,74.106,276733,3,11
4176,0.544,0.336,5,-14.413,1,0.038,0.458,3.48e-06,0.133,0.298,136.516,235973,4,2
4177,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,276187,4,9
4178,0.854,0.602,6,-10.162,0,0.32,0.0689,0.0,0.292,0.592,99.429,252520,4,4
4179,0.875,0.938,1,-5.293,1,0.0729,0.0262,0.000834,0.0759,0.892,100.724,201240,4,1
4180,0.425,0.34,9,-14.913,1,0.0338,0.352,0.000824,0.0696,0.418,89.802,242093,4,2
4181,0.532,0.293,9,-11.052,0,0.0296,0.727,2.92e-06,0.143,0.422,113.421,150280,4,8
4182,0.575,0.746,4,-5.393,1,0.0326,0.00875,0.0,0.768,0.607,109.789,216640,4,7
4183,0.657,0.456,0,-8.917,1,0.0345,0.311,0.0,0.0922,0.182,115.4,260427,4,9
4184,0.674,0.659,8,-8.049,1,0.0277,0.00156,0.00765,0.108,0.697,99.768,243587,4,3
4185,0.539,0.306,0,-15.067,0,0.0264,0.404,0.0,0.0608,0.0643,102.245,293307,4,8
4186,0.594,0.421,7,-13.707,0,0.0312,0.198,0.0,0.0832,0.637,74.041,238467,4,8
4187,0.759,0.891,11,-2.983,1,0.257,0.0298,0.0,0.141,0.587,98.579,216707,4,4
4188,0.594,0.736,2,-6.195,1,0.0971,0.86,0.0,0.236,0.875,140.531,130467,4,0
4189,0.226,0.382,0,-14.449,1,0.0281,0.748,0.0084,0.131,0.33,169.146,261467,4,2
4190,0.576,0.583,6,-9.99,1,0.0483,0.613,0.0249,0.582,0.747,82.03,343360,4,7
4191,0.721,0.411,10,-15.319,0,0.0455,0.373,2.98e-05,0.175,0.688,134.393,136932,4,8
4192,0.667,0.412,6,-9.734,1,0.0362,0.818,2.48e-05,0.156,0.813,123.281,134653,4,0
4193,0.271,0.798,9,-4.63,1,0.0526,0.585,0.0,0.14,0.962,200.755,165320,4,10
4194,0.453,0.206,4,-10.18,1,0.0277,0.784,0.0,0.069,0.283,81.715,174760,4,2
4195,0.667,0.786,10,-10.097,0,0.0642,0.176,9.43e-05,0.346,0.787,123.42,300133,4,5
4196,0.438,0.464,0,-9.131,1,0.0277,0.78,2.74e-06,0.161,0.288,106.937,320893,4,9
4197,0.653,0.617,0,-11.948,1,0.0295,0.202,0.0,0.151,0.545,99.647,251493,4,1
4198,0.65,0.882,1,-8.747,1,0.0817,0.0188,0.351,0.767,0.769,98.24,226253,4,7
4199,0.438,0.55,4,-9.426,0,0.0649,0.518,0.0,0.246,0.337,109.026,135160,4,8
4200,0.765,0.586,7,-10.332,1,0.0367,0.734,0.00218,0.113,0.943,105.567,176467,4,0
4201,0.57,0.549,9,-7.956,0,0.0312,0.469,7.91e-06,0.0715,0.295,136.13,265467,4,8
4202,0.577,0.588,4,-9.683,0,0.027,0.021,0.000213,0.0574,0.962,148.029,218413,4,5
4203,0.754,0.353,10,-16.379,1,0.0308,0.491,0.0399,0.173,0.771,107.985,155853,4,0
4204,0.373,0.834,7,-5.49,1,0.0366,0.283,0.769,0.235,0.486,100.54,154000,4,6
4205,0.763,0.656,0,-6.86,1,0.0417,0.549,0.0,0.125,0.926,118.394,156173,4,1
4206,0.628,0.611,2,-8.583,1,0.0449,0.495,0.0,0.41,0.796,108.872,139333,4,0
4207,0.78,0.869,9,-7.255,1,0.0517,0.0744,0.004,0.0621,0.957,157.902,161133,4,3
4208,0.744,0.582,2,-6.648,0,0.0413,0.176,1.06e-06,0.135,0.842,97.852,217587,4,5
4209,0.435,0.131,5,-11.274,1,0.0287,0.859,0.0,0.113,0.447,102.975,176587,4,2
4210,0.555,0.639,1,-5.16,1,0.263,0.0594,0.0,0.118,0.184,171.609,270747,4,4
4211,0.286,0.522,6,-5.329,1,0.0312,0.237,0.0,0.32,0.564,142.538,159663,4,10
4212,0.606,0.699,8,-3.103,0,0.0337,0.343,1.89e-06,0.0757,0.509,83.701,297960,4,5
4213,0.541,0.831,2,-4.548,1,0.028,0.107,2.09e-06,0.109,0.332,99.387,338960,4,9
4214,0.565,0.628,11,-15.518,1,0.0606,0.108,4.61e-06,0.262,0.587,130.597,199520,4,3
4215,0.706,0.503,7,-8.536,1,0.0609,0.685,7.33e-05,0.58,0.528,121.785,141560,4,7
4216,0.755,0.736,0,-9.594,1,0.107,0.657,0.0,0.226,0.953,106.777,122760,4,0
4217,0.765,0.831,7,-6.522,1,0.0565,0.0894,0.0,0.393,0.809,100.026,293106,4,3
4218,0.576,0.974,1,-2.785,1,0.0828,0.0202,0.0,0.348,0.531,129.088,224867,4,1
4219,0.665,0.686,0,-5.849,1,0.0268,0.0518,0.000176,0.174,0.275,96.848,185694,3,11
4220,0.408,0.79,11,-8.138,0,0.103,0.26,0.00027,0.765,0.347,122.624,223373,4,7
4221,0.511,0.517,8,-9.653,1,0.0328,0.13,0.0,0.074,0.433,75.67,241893,4,9
4222,0.715,0.709,7,-9.296,0,0.0586,0.0929,0.0218,0.111,0.596,165.956,191187,4,5
4223,0.848,0.366,11,-16.776,0,0.0353,0.011,0.0985,0.0365,0.937,117.712,266560,4,8
4224,0.763,0.824,1,-10.054,0,0.033,0.0613,4.45e-05,0.0226,0.947,116.975,256947,4,5
4225,0.766,0.832,9,-8.268,0,0.0395,0.166,2.18e-05,0.0257,0.933,118.022,247400,4,5
4226,0.547,0.319,5,-12.568,1,0.0286,0.854,0.000124,0.143,0.382,87.75,203000,3,11
4227,0.778,0.821,9,-5.182,1,0.296,0.67,0.0,0.161,0.789,104.824,179293,4,4
4228,0.614,0.866,4,-10.922,0,0.036,0.00812,0.00984,0.051,0.846,116.054,218960,4,5
4229,0.202,0.644,11,-5.212,1,0.0324,0.0979,0.0,0.109,0.252,85.04,267080,5,9
4230,0.407,0.671,2,-8.313,1,0.0345,0.13,0.574,0.34,0.901,168.617,175067,4,6
4231,0.46,0.505,9,-5.487,1,0.0266,0.42,0.0,0.134,0.22,135.757,235107,4,9
4232,0.41,0.291,0,-12.508,1,0.0338,0.785,0.0,0.0642,0.269,201.241,218613,4,2
4233,0.196,0.255,0,-15.075,1,0.032,0.98,0.251,0.112,0.0652,91.638,161520,3,11
4234,0.644,0.657,11,-11.167,0,0.0307,0.0609,7.55e-05,0.0498,0.945,109.785,295427,4,5
4235,0.345,0.531,0,-12.708,1,0.0305,0.00642,7.28e-06,0.14,0.49,176.302,313693,4,9
4236,0.686,0.454,10,-10.928,0,0.0328,0.43,0.00021,0.286,0.645,131.977,321000,4,8
4237,0.565,0.748,0,-7.802,1,0.151,0.627,0.000112,0.118,0.776,122.457,139986,4,0
4238,0.747,0.628,1,-6.596,1,0.0289,0.334,0.0,0.122,0.918,108.774,179493,4,1
4239,0.58,0.702,0,-4.513,0,0.118,0.652,0.0,0.21,0.759,117.455,148640,4,5
4240,0.661,0.772,3,-4.317,1,0.0412,0.727,1.04e-06,0.0863,0.84,95.74,176027,4,0
4241,0.526,0.709,0,-8.3,1,0.0606,0.1,0.656,0.326,0.647,118.449,195053,4,6
4242,0.704,0.466,11,-6.931,0,0.0311,0.0395,7.78e-06,0.095,0.872,110.199,243347,4,5
4243,0.694,0.552,9,-10.452,0,0.0278,0.202,0.0,0.176,0.573,89.904,283267,4,8
4244,0.742,0.444,9,-11.47,0,0.0351,0.0897,0.000329,0.0577,0.588,127.663,313707,4,8
4245,0.596,0.443,7,-16.695,1,0.0337,0.496,0.000443,0.104,0.743,92.255,280999,4,2
4246,0.485,0.886,0,-5.332,1,0.037,4.87e-05,0.911,0.229,0.653,149.074,149093,1,11
4247,0.628,0.423,9,-11.231,1,0.0365,0.326,0.0,0.16,0.353,100.082,121053,4,0
4248,0.546,0.412,0,-12.341,1,0.0327,0.63,4.4e-06,0.112,0.449,111.376,232160,4,2
4249,0.804,0.61,1,-8.433,1,0.428,0.136,0.0,0.366,0.597,96.904,283227,4,4
4250,0.28,0.384,2,-9.845,0,0.031,0.114,1.33e-06,0.0831,0.143,77.949,280720,4,9
4251,0.654,0.71,5,-11.723,1,0.0395,0.247,0.0,0.29,0.833,99.702,205040,4,0
4252,0.694,0.467,9,-14.437,1,0.0329,0.639,1.61e-05,0.0869,0.63,142.132,289707,4,0
4253,0.576,0.912,9,-3.623,1,0.0403,0.0182,0.0,0.293,0.727,79.981,261747,4,3
4254,0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,201173,4,10
4255,0.775,0.266,9,-11.701,1,0.0506,0.309,0.0,0.152,0.75,139.438,134360,4,0
